1518444710,"PING_INLINE","97370.98"
1518444711,"PING_BULK","109170.30"
1518444712,"SET","106496.27"
1518444713,"GET","105596.62"
1518444714,"PING_INLINE","100603.62"
1518444715,"PING_BULK","104058.27"
1518444716,"SET","106837.61"
1518444717,"GET","111731.84"
1518444717,"PING_INLINE","109289.62"
1518444718,"PING_BULK","108932.46"
1518444719,"SET","110619.47"
1518444720,"GET","110253.59"
1518444727,"PING_INLINE","15603.06"
1518444737,"PING_BULK","9878.49"
1518444738,"SET","62617.41"
1518444740,"GET","66050.20"
1518444741,"PING_INLINE","62932.66"
1518444743,"PING_BULK","66489.37"
1518444745,"SET","63694.27"
1518444746,"GET","63775.51"
1518444748,"PING_INLINE","62421.97"
1518444749,"PING_BULK","68823.12"
1518444751,"SET","62972.29"
1518444752,"GET","95785.44"
1518444753,"PING_INLINE","107181.13"
1518444754,"PING_BULK","91407.68"
1518444755,"SET","100000.00"
1518444756,"GET","109409.20"
1518444757,"PING_INLINE","110253.59"
1518444758,"PING_BULK","110253.59"
1518444758,"SET","111358.58"
1518444759,"GET","102459.02"
1518444760,"PING_INLINE","109649.12"
1518444761,"PING_BULK","109890.11"
1518444762,"SET","104712.05"
1518444763,"GET","105596.62"
1518444764,"PING_INLINE","108225.10"
1518444765,"PING_BULK","109289.62"
1518444766,"SET","104384.13"
1518444767,"GET","107181.13"
1518444768,"PING_INLINE","107991.36"
1518444769,"PING_BULK","104602.52"
1518444770,"SET","106609.80"
1518444771,"GET","110497.24"
1518444772,"PING_INLINE","110253.59"
1518444772,"PING_BULK","107874.87"
1518444773,"SET","107991.36"
1518444774,"GET","108342.37"
1518444775,"PING_INLINE","110132.16"
1518444776,"PING_BULK","102880.66"
1518444777,"SET","103950.10"
1518444778,"GET","106496.27"
1518444779,"PING_INLINE","110132.16"
1518444780,"PING_BULK","110375.27"
1518444781,"SET","108342.37"
1518444782,"GET","98814.23"
1518444783,"PING_INLINE","109409.20"
1518444784,"PING_BULK","108695.65"
1518444785,"SET","108932.46"
1518444786,"GET","109890.11"
1518444786,"PING_INLINE","105374.08"
1518444787,"PING_BULK","106269.93"
